menus.cleanedNames,count
"Eggplant Pizza Marinara Sauce, Mozzarella Cheese and Eggplant",1
6 Inches Baby Bearnoampaposs Pizzaampcomma,1
Allen's Pizza,1
Asparagus & Mushroom Pizza,1
Brownie Pizza,1
Pizza Bonanza Box Lunch,1
Sterling Pan Pizza,1
Cheese Pizza (mozzarella) Whole Milk or Skimed,1
Enzo's Pizza,1
Aunt Mary's Friday Night Pizza,1
That's a Gouda Pizza Salad,1
Pizza Burger Wedge with Lettuce and Tomato,1
"""Bro""luxe Pizza",1
Naga Pizza,1
Reuben Pizza,1
Vegan It39s Greek to Me Pizza,1
Lana's Cinnamon Dessert Pizza,1
Monster Cheese Pizza,1
Vivian Linea Pizza,1
Pizza Insurance,1
Pizza Coop Mudslide,1
Tricolot'e Pizza,1
Price Buster Pizza,1
D&V Special Pizza,1
Yankee Stadium Pizza,1
Heavyweight Pizza,1
March Madness Pizza,1
The Kitchen Sink Pizza,1
"""Cholesterol Bomb"" Pizza",1
"1 Large Pizza, Chicken Fingers, French Fries, 6 Garlic Knots, 2 Liter",1
4 Manggio Stuffed Pizza,1
Frittata Prosciutto E Formaggi Pizza,1
Spicy Pepper Jack Cheese Steak Pizza,1
Jethro Pizza,1
Healthy Heartland Pizza,1
The Detroiter Deep Dish Pizza,1
Pizza Partytm Discount,1
Michaelangelo's Masterpiece Pizza,1
Mr. Mike's Pizza Sub,1
Pizza Marg Herita,1
Nacho Pizza,1
Rasha's Seafood Pizza,1
Endless Pizza Plate,1
Dry Fish Pizza,1
Ghost Pizza,1
